date,obs_id,doy,migration_year,sic,day_index
13/12/2022,128,313,2022,100,34
14/12/2022,128,313,2022,99.78705,35
15/12/2022,128,313,2022,97.075356,36
16/12/2022,128,313,2022,99.82153,37
17/12/2022,128,313,2022,94.591545,38
18/12/2022,128,313,2022,96.493324,39
19/12/2022,128,313,2022,98.1477,40
20/12/2022,128,313,2022,97.24513,41
21/12/2022,128,313,2022,97.96393,42
22/12/2022,128,313,2022,96.226006,43
23/12/2022,128,313,2022,98.54531,44
24/12/2022,128,313,2022,97.72669,45
25/09/2022,129,313,2022,0,-45
26/09/2022,129,313,2022,0,-44
27/09/2022,129,313,2022,0,-43
28/09/2022,129,313,2022,0,-42
29/09/2022,129,313,2022,0,-41
30/09/2022,129,313,2022,0.8184003,-40
01/10/2022,129,313,2022,0,-39
02/10/2022,129,313,2022,0,-38
03/10/2022,129,313,2022,0,-37
04/10/2022,129,313,2022,0,-36
05/10/2022,129,313,2022,0,-35
06/10/2022,129,313,2022,0,-34
07/10/2022,129,313,2022,0,-33
08/10/2022,129,313,2022,0,-32
09/10/2022,129,313,2022,0,-31
10/10/2022,129,313,2022,0,-30
11/10/2022,129,313,2022,0,-29
12/10/2022,129,313,2022,0,-28
13/10/2022,129,313,2022,0,-27
14/10/2022,129,313,2022,0,-26
15/10/2022,129,313,2022,0,-25
16/10/2022,129,313,2022,0,-24
17/10/2022,129,313,2022,6.783968,-23
18/10/2022,129,313,2022,0,-22
19/10/2022,129,313,2022,0,-21
20/10/2022,129,313,2022,0,-20
21/10/2022,129,313,2022,8.035872,-19
22/10/2022,129,313,2022,0,-18
23/10/2022,129,313,2022,0,-17
24/10/2022,129,313,2022,0,-16
25/10/2022,129,313,2022,0,-15
26/10/2022,129,313,2022,1.2283479,-14
27/10/2022,129,313,2022,0,-13
28/10/2022,129,313,2022,9.145775,-12
29/10/2022,129,313,2022,2.5913131,-11
30/10/2022,129,313,2022,2.1693358,-10
31/10/2022,129,313,2022,51.586956,-9
01/11/2022,129,313,2022,6.9462523,-8
02/11/2022,129,313,2022,1.216662,-7
03/11/2022,129,313,2022,6.3974023,-6
04/11/2022,129,313,2022,25.393152,-5
05/11/2022,129,313,2022,35.206642,-4
06/11/2022,129,313,2022,45.020134,-3
07/11/2022,129,313,2022,34.1848,-2
08/11/2022,129,313,2022,84.43676,-1
09/11/2022,129,313,2022,90.592964,0
10/11/2022,129,313,2022,95.355255,1
11/11/2022,129,313,2022,94.9632,2
12/11/2022,129,313,2022,99.1848,3
13/11/2022,129,313,2022,99.465225,4
14/11/2022,129,313,2022,100,5
15/11/2022,129,313,2022,96.58283,6
16/11/2022,129,313,2022,33.136963,7
17/11/2022,129,313,2022,65.699455,8
18/11/2022,129,313,2022,80.92371,9
19/11/2022,129,313,2022,100,10
20/11/2022,129,313,2022,99.78563,11
21/11/2022,129,313,2022,99.91412,12
22/11/2022,129,313,2022,99.366104,13
23/11/2022,129,313,2022,100,14
24/11/2022,129,313,2022,100,15
25/11/2022,129,313,2022,99.85454,16
26/11/2022,129,313,2022,99.6496,17
27/11/2022,129,313,2022,99.66046,18
28/11/2022,129,313,2022,98.47378,19
29/11/2022,129,313,2022,95.152054,20
30/11/2022,129,313,2022,97.57603,21
01/12/2022,129,313,2022,100,22
02/12/2022,129,313,2022,100,23
03/12/2022,129,313,2022,98.73648,24
04/12/2022,129,313,2022,99.59809,25
05/12/2022,129,313,2022,99.867,26
06/12/2022,129,313,2022,100,27
07/12/2022,129,313,2022,100,28
08/12/2022,129,313,2022,100,29
09/12/2022,129,313,2022,99.34852,30
10/12/2022,129,313,2022,100,31
11/12/2022,129,313,2022,99.298416,32
12/12/2022,129,313,2022,100,33
13/12/2022,129,313,2022,100,34
14/12/2022,129,313,2022,100,35
15/12/2022,129,313,2022,96.45171,36
16/12/2022,129,313,2022,97.45446,37
17/12/2022,129,313,2022,93.05114,38
18/12/2022,129,313,2022,95.392845,39
19/12/2022,129,313,2022,96.42582,40
20/12/2022,129,313,2022,95.583145,41
21/12/2022,129,313,2022,96.25344,42
22/12/2022,129,313,2022,95.39152,43
23/12/2022,129,313,2022,95.65297,44
24/12/2022,129,313,2022,94.5474,45
25/09/2022,130,313,2022,0,-45
26/09/2022,130,313,2022,0,-44
27/09/2022,130,313,2022,0,-43
28/09/2022,130,313,2022,0,-42
29/09/2022,130,313,2022,0,-41
30/09/2022,130,313,2022,0.8184003,-40
01/10/2022,130,313,2022,0,-39
02/10/2022,130,313,2022,0,-38
03/10/2022,130,313,2022,0,-37
04/10/2022,130,313,2022,0,-36
05/10/2022,130,313,2022,0,-35
06/10/2022,130,313,2022,0,-34
07/10/2022,130,313,2022,0,-33
08/10/2022,130,313,2022,0,-32
09/10/2022,130,313,2022,0,-31
10/10/2022,130,313,2022,0,-30
11/10/2022,130,313,2022,0,-29
12/10/2022,130,313,2022,0,-28
13/10/2022,130,313,2022,0,-27
14/10/2022,130,313,2022,0,-26
15/10/2022,130,313,2022,0,-25
16/10/2022,130,313,2022,0,-24
17/10/2022,130,313,2022,6.783968,-23
18/10/2022,130,313,2022,0,-22
19/10/2022,130,313,2022,0,-21
20/10/2022,130,313,2022,0,-20
21/10/2022,130,313,2022,8.035872,-19
22/10/2022,130,313,2022,0,-18
23/10/2022,130,313,2022,0,-17
24/10/2022,130,313,2022,0,-16
25/10/2022,130,313,2022,0,-15
26/10/2022,130,313,2022,1.2283479,-14
27/10/2022,130,313,2022,0,-13
28/10/2022,130,313,2022,9.145775,-12
29/10/2022,130,313,2022,2.5913131,-11
30/10/2022,130,313,2022,2.1693358,-10
31/10/2022,130,313,2022,51.586956,-9
01/11/2022,130,313,2022,6.9462523,-8
02/11/2022,130,313,2022,1.216662,-7
03/11/2022,130,313,2022,6.3974023,-6
04/11/2022,130,313,2022,25.393152,-5
05/11/2022,130,313,2022,35.206642,-4
06/11/2022,130,313,2022,45.020134,-3
07/11/2022,130,313,2022,34.1848,-2
08/11/2022,130,313,2022,84.43676,-1
09/11/2022,130,313,2022,90.592964,0
10/11/2022,130,313,2022,95.355255,1
11/11/2022,130,313,2022,94.9632,2
12/11/2022,130,313,2022,99.1848,3
13/11/2022,130,313,2022,99.465225,4
14/11/2022,130,313,2022,100,5
15/11/2022,130,313,2022,96.58283,6
16/11/2022,130,313,2022,33.136963,7
17/11/2022,130,313,2022,65.699455,8
18/11/2022,130,313,2022,80.92371,9
19/11/2022,130,313,2022,100,10
20/11/2022,130,313,2022,99.78563,11
21/11/2022,130,313,2022,99.91412,12
22/11/2022,130,313,2022,99.366104,13
23/11/2022,130,313,2022,100,14
24/11/2022,130,313,2022,100,15
25/11/2022,130,313,2022,99.85454,16
26/11/2022,130,313,2022,99.6496,17
27/11/2022,130,313,2022,99.66046,18
28/11/2022,130,313,2022,98.47378,19
29/11/2022,130,313,2022,95.152054,20
30/11/2022,130,313,2022,97.57603,21
01/12/2022,130,313,2022,100,22
02/12/2022,130,313,2022,100,23
03/12/2022,130,313,2022,98.73648,24
04/12/2022,130,313,2022,99.59809,25
05/12/2022,130,313,2022,99.867,26
06/12/2022,130,313,2022,100,27
07/12/2022,130,313,2022,100,28
08/12/2022,130,313,2022,100,29
09/12/2022,130,313,2022,99.34852,30
10/12/2022,130,313,2022,100,31
11/12/2022,130,313,2022,99.298416,32
12/12/2022,130,313,2022,100,33
13/12/2022,130,313,2022,100,34
14/12/2022,130,313,2022,100,35
15/12/2022,130,313,2022,96.45171,36
16/12/2022,130,313,2022,97.45446,37
17/12/2022,130,313,2022,93.05114,38
18/12/2022,130,313,2022,95.392845,39
19/12/2022,130,313,2022,96.42582,40
20/12/2022,130,313,2022,95.583145,41
21/12/2022,130,313,2022,96.25344,42
22/12/2022,130,313,2022,95.39152,43
23/12/2022,130,313,2022,95.65297,44
24/12/2022,130,313,2022,94.5474,45
25/09/2022,131,313,2022,0,-45
26/09/2022,131,313,2022,2.8340218,-44
27/09/2022,131,313,2022,0,-43
28/09/2022,131,313,2022,16.218157,-42
29/09/2022,131,313,2022,14.145187,-41
30/09/2022,131,313,2022,17.531597,-40
01/10/2022,131,313,2022,0,-39
02/10/2022,131,313,2022,47.32467,-38
03/10/2022,131,313,2022,4.444416,-37
04/10/2022,131,313,2022,0,-36
05/10/2022,131,313,2022,0,-35
06/10/2022,131,313,2022,38.87443,-34
07/10/2022,131,313,2022,13.62896,-33
08/10/2022,131,313,2022,10.5709,-32
09/10/2022,131,313,2022,7.5128403,-31
10/10/2022,131,313,2022,17.93842,-30
11/10/2022,131,313,2022,39.321686,-29
12/10/2022,131,313,2022,0.5868028,-28
13/10/2022,131,313,2022,0,-27
14/10/2022,131,313,2022,4.5766506,-26
15/10/2022,131,313,2022,0,-25
16/10/2022,131,313,2022,0,-24
17/10/2022,131,313,2022,0.6820492,-23
18/10/2022,131,313,2022,29.708357,-22
19/10/2022,131,313,2022,13.52915,-21
20/10/2022,131,313,2022,26.210054,-20
21/10/2022,131,313,2022,6.8448143,-19
22/10/2022,131,313,2022,0,-18
23/10/2022,131,313,2022,0,-17
24/10/2022,131,313,2022,1.596873,-16
25/10/2022,131,313,2022,0,-15
26/10/2022,131,313,2022,0,-14
27/10/2022,131,313,2022,3.9052541,-13
28/10/2022,131,313,2022,0.7780498,-12
29/10/2022,131,313,2022,5.512927,-11
30/10/2022,131,313,2022,39.080692,-10
31/10/2022,131,313,2022,50.216564,-9
01/11/2022,131,313,2022,6.1810627,-8
02/11/2022,131,313,2022,8.558731,-7
03/11/2022,131,313,2022,11.097761,-6
04/11/2022,131,313,2022,14.355888,-5
05/11/2022,131,313,2022,33.81396,-4
06/11/2022,131,313,2022,61.402523,-3
07/11/2022,131,313,2022,94.93665,-2
08/11/2022,131,313,2022,92.322975,-1
09/11/2022,131,313,2022,98.579666,0
10/11/2022,131,313,2022,100,1
11/11/2022,131,313,2022,100,2
12/11/2022,131,313,2022,99.53876,3
13/11/2022,131,313,2022,99.17246,4
14/11/2022,131,313,2022,99.96545,5
15/11/2022,131,313,2022,88.91444,6
16/11/2022,131,313,2022,81.82536,7
17/11/2022,131,313,2022,94.4244,8
18/11/2022,131,313,2022,73.861916,9
19/11/2022,131,313,2022,100,10
20/11/2022,131,313,2022,99.626205,11
21/11/2022,131,313,2022,100,12
22/11/2022,131,313,2022,100,13
23/11/2022,131,313,2022,99.84137,14
24/11/2022,131,313,2022,100,15
25/11/2022,131,313,2022,100,16
26/11/2022,131,313,2022,99.97267,17
27/11/2022,131,313,2022,99.31125,18
28/11/2022,131,313,2022,99.86918,19
29/11/2022,131,313,2022,98.25005,20
30/11/2022,131,313,2022,99.084656,21
01/12/2022,131,313,2022,99.919266,22
02/12/2022,131,313,2022,100,23
03/12/2022,131,313,2022,99.47513,24
04/12/2022,131,313,2022,97.05312,25
05/12/2022,131,313,2022,98.199974,26
06/12/2022,131,313,2022,99.67561,27
07/12/2022,131,313,2022,100,28
08/12/2022,131,313,2022,99.864975,29
09/12/2022,131,313,2022,100,30
10/12/2022,131,313,2022,100,31
11/12/2022,131,313,2022,100,32
12/12/2022,131,313,2022,100,33
13/12/2022,131,313,2022,99.09441,34
14/12/2022,131,313,2022,99.476585,35
15/12/2022,131,313,2022,99.02804,36
16/12/2022,131,313,2022,98.92538,37
17/12/2022,131,313,2022,96.46528,38
18/12/2022,131,313,2022,95.30622,39
19/12/2022,131,313,2022,97.97045,40
20/12/2022,131,313,2022,97.29903,41
21/12/2022,131,313,2022,96.948654,42
22/12/2022,131,313,2022,96.09795,43
23/12/2022,131,313,2022,92.61211,44
24/12/2022,131,313,2022,94.16089,45
23/09/2022,132,311,2022,0,-45
24/09/2022,132,311,2022,7.2752447,-44
25/09/2022,132,311,2022,0,-43
26/09/2022,132,311,2022,0,-42
27/09/2022,132,311,2022,0,-41
28/09/2022,132,311,2022,0,-40
29/09/2022,132,311,2022,1.2396266,-39
30/09/2022,132,311,2022,0,-38
01/10/2022,132,311,2022,1.3679824,-37
02/10/2022,132,311,2022,0,-36
03/10/2022,132,311,2022,0,-35
04/10/2022,132,311,2022,0,-34
05/10/2022,132,311,2022,0,-33
06/10/2022,132,311,2022,1.6482749,-32
07/10/2022,132,311,2022,0,-31
08/10/2022,132,311,2022,0,-30
09/10/2022,132,311,2022,0,-29
10/10/2022,132,311,2022,0,-28
11/10/2022,132,311,2022,0,-27
12/10/2022,132,311,2022,0,-26
13/10/2022,132,311,2022,0,-25
14/10/2022,132,311,2022,0,-24
15/10/2022,132,311,2022,0,-23
16/10/2022,132,311,2022,0,-22
17/10/2022,132,311,2022,0,-21
18/10/2022,132,311,2022,10.628448,-20
19/10/2022,132,311,2022,0,-19
20/10/2022,132,311,2022,0,-18
21/10/2022,132,311,2022,0,-17
22/10/2022,132,311,2022,0,-16
23/10/2022,132,311,2022,0,-15
24/10/2022,132,311,2022,0,-14
25/10/2022,132,311,2022,0,-13
26/10/2022,132,311,2022,0,-12
27/10/2022,132,311,2022,0,-11
28/10/2022,132,311,2022,0,-10
29/10/2022,132,311,2022,0,-9
30/10/2022,132,311,2022,0,-8
31/10/2022,132,311,2022,15.738163,-7
01/11/2022,132,311,2022,33.032116,-6
02/11/2022,132,311,2022,7.398708,-5
03/11/2022,132,311,2022,13.95975,-4
04/11/2022,132,311,2022,50.95547,-3
05/11/2022,132,311,2022,67.34888,-2
06/11/2022,132,311,2022,83.74228,-1
07/11/2022,132,311,2022,83.746864,0
08/11/2022,132,311,2022,83.467606,1
09/11/2022,132,311,2022,78.48627,2
10/11/2022,132,311,2022,80.653824,3
11/11/2022,132,311,2022,61.145943,4
12/11/2022,132,311,2022,67.55979,5
13/11/2022,132,311,2022,99.99244,6
14/11/2022,132,311,2022,100,7
15/11/2022,132,311,2022,100,8
16/11/2022,132,311,2022,77.812416,9
17/11/2022,132,311,2022,84.68554,10
18/11/2022,132,311,2022,80.32049,11
19/11/2022,132,311,2022,99.89424,12
20/11/2022,132,311,2022,100,13
21/11/2022,132,311,2022,99.48488,14
22/11/2022,132,311,2022,99.96534,15
23/11/2022,132,311,2022,99.925385,16
24/11/2022,132,311,2022,100,17
25/11/2022,132,311,2022,100,18
26/11/2022,132,311,2022,99.18401,19
27/11/2022,132,311,2022,99.97433,20
28/11/2022,132,311,2022,97.8283,21
29/11/2022,132,311,2022,94.797775,22
30/11/2022,132,311,2022,96.87399,23
01/12/2022,132,311,2022,98.95021,24
02/12/2022,132,311,2022,98.57742,25
03/12/2022,132,311,2022,98.25362,26
04/12/2022,132,311,2022,99.41127,27
05/12/2022,132,311,2022,100,28
06/12/2022,132,311,2022,100,29
07/12/2022,132,311,2022,100,30
08/12/2022,132,311,2022,99.258026,31
09/12/2022,132,311,2022,98.97664,32
10/12/2022,132,311,2022,99.25602,33
11/12/2022,132,311,2022,98.12503,34
12/12/2022,132,311,2022,99.20182,35
13/12/2022,132,311,2022,98.343735,36
14/12/2022,132,311,2022,99.78482,37
15/12/2022,132,311,2022,96.91083,38
16/12/2022,132,311,2022,97.3124,39
17/12/2022,132,311,2022,91.392395,40
18/12/2022,132,311,2022,93.247246,41
19/12/2022,132,311,2022,97.22203,42
20/12/2022,132,311,2022,94.88094,43
21/12/2022,132,311,2022,95.336685,44
22/12/2022,132,311,2022,95.926895,45
26/09/2022,133,314,2022,0,-45
27/09/2022,133,314,2022,0,-44
28/09/2022,133,314,2022,0,-43
29/09/2022,133,314,2022,0,-42
30/09/2022,133,314,2022,0.8184003,-41
01/10/2022,133,314,2022,0,-40
02/10/2022,133,314,2022,0,-39
03/10/2022,133,314,2022,0,-38
04/10/2022,133,314,2022,0,-37
05/10/2022,133,314,2022,0,-36
06/10/2022,133,314,2022,0,-35
07/10/2022,133,314,2022,0,-34
08/10/2022,133,314,2022,0,-33
09/10/2022,133,314,2022,0,-32
10/10/2022,133,314,2022,0,-31
11/10/2022,133,314,2022,0,-30
12/10/2022,133,314,2022,0,-29
13/10/2022,133,314,2022,0,-28
14/10/2022,133,314,2022,0,-27
15/10/2022,133,314,2022,0,-26
16/10/2022,133,314,2022,0,-25
17/10/2022,133,314,2022,6.783968,-24
18/10/2022,133,314,2022,0,-23
19/10/2022,133,314,2022,0,-22
20/10/2022,133,314,2022,0,-21
21/10/2022,133,314,2022,8.035872,-20
22/10/2022,133,314,2022,0,-19
23/10/2022,133,314,2022,0,-18
24/10/2022,133,314,2022,0,-17
25/10/2022,133,314,2022,0,-16
26/10/2022,133,314,2022,1.2283479,-15
27/10/2022,133,314,2022,0,-14
28/10/2022,133,314,2022,9.145775,-13
29/10/2022,133,314,2022,2.5913131,-12
30/10/2022,133,314,2022,2.1693358,-11
31/10/2022,133,314,2022,51.586956,-10
01/11/2022,133,314,2022,6.9462523,-9
02/11/2022,133,314,2022,1.216662,-8
03/11/2022,133,314,2022,6.3974023,-7
04/11/2022,133,314,2022,25.393152,-6
05/11/2022,133,314,2022,35.206642,-5
06/11/2022,133,314,2022,45.020134,-4
07/11/2022,133,314,2022,34.1848,-3
08/11/2022,133,314,2022,84.43676,-2
09/11/2022,133,314,2022,90.592964,-1
10/11/2022,133,314,2022,95.355255,0
11/11/2022,133,314,2022,94.9632,1
12/11/2022,133,314,2022,99.1848,2
13/11/2022,133,314,2022,99.465225,3
14/11/2022,133,314,2022,100,4
15/11/2022,133,314,2022,96.58283,5
16/11/2022,133,314,2022,33.136963,6
17/11/2022,133,314,2022,65.699455,7
18/11/2022,133,314,2022,80.92371,8
19/11/2022,133,314,2022,100,9
20/11/2022,133,314,2022,99.78563,10
21/11/2022,133,314,2022,99.91412,11
22/11/2022,133,314,2022,99.366104,12
23/11/2022,133,314,2022,100,13
24/11/2022,133,314,2022,100,14
25/11/2022,133,314,2022,99.85454,15
26/11/2022,133,314,2022,99.6496,16
27/11/2022,133,314,2022,99.66046,17
28/11/2022,133,314,2022,98.47378,18
29/11/2022,133,314,2022,95.152054,19
30/11/2022,133,314,2022,97.57603,20
01/12/2022,133,314,2022,100,21
02/12/2022,133,314,2022,100,22
03/12/2022,133,314,2022,98.73648,23
04/12/2022,133,314,2022,99.59809,24
05/12/2022,133,314,2022,99.867,25
06/12/2022,133,314,2022,100,26
07/12/2022,133,314,2022,100,27
08/12/2022,133,314,2022,100,28
09/12/2022,133,314,2022,99.34852,29
10/12/2022,133,314,2022,100,30
11/12/2022,133,314,2022,99.298416,31
12/12/2022,133,314,2022,100,32
13/12/2022,133,314,2022,100,33
14/12/2022,133,314,2022,100,34
15/12/2022,133,314,2022,96.45171,35
16/12/2022,133,314,2022,97.45446,36
17/12/2022,133,314,2022,93.05114,37
18/12/2022,133,314,2022,95.392845,38
19/12/2022,133,314,2022,96.42582,39
20/12/2022,133,314,2022,95.583145,40
21/12/2022,133,314,2022,96.25344,41
22/12/2022,133,314,2022,95.39152,42
23/12/2022,133,314,2022,95.65297,43
24/12/2022,133,314,2022,94.5474,44
25/12/2022,133,314,2022,95.921165,45
23/09/2022,134,311,2022,0,-45
24/09/2022,134,311,2022,7.2752447,-44
25/09/2022,134,311,2022,0,-43
26/09/2022,134,311,2022,0,-42
27/09/2022,134,311,2022,0,-41
28/09/2022,134,311,2022,0,-40
29/09/2022,134,311,2022,1.2396266,-39
30/09/2022,134,311,2022,0,-38
01/10/2022,134,311,2022,1.3679824,-37
02/10/2022,134,311,2022,0,-36
03/10/2022,134,311,2022,0,-35
04/10/2022,134,311,2022,0,-34
05/10/2022,134,311,2022,0,-33
06/10/2022,134,311,2022,1.6482749,-32
07/10/2022,134,311,2022,0,-31
08/10/2022,134,311,2022,0,-30
09/10/2022,134,311,2022,0,-29
10/10/2022,134,311,2022,0,-28
11/10/2022,134,311,2022,0,-27
12/10/2022,134,311,2022,0,-26
13/10/2022,134,311,2022,0,-25
14/10/2022,134,311,2022,0,-24
15/10/2022,134,311,2022,0,-23
16/10/2022,134,311,2022,0,-22
17/10/2022,134,311,2022,0,-21
18/10/2022,134,311,2022,10.628448,-20
19/10/2022,134,311,2022,0,-19
20/10/2022,134,311,2022,0,-18
21/10/2022,134,311,2022,0,-17
22/10/2022,134,311,2022,0,-16
23/10/2022,134,311,2022,0,-15
24/10/2022,134,311,2022,0,-14
25/10/2022,134,311,2022,0,-13
26/10/2022,134,311,2022,0,-12
27/10/2022,134,311,2022,0,-11
28/10/2022,134,311,2022,0,-10
29/10/2022,134,311,2022,0,-9
30/10/2022,134,311,2022,0,-8
31/10/2022,134,311,2022,15.738163,-7
01/11/2022,134,311,2022,33.032116,-6
02/11/2022,134,311,2022,7.398708,-5
03/11/2022,134,311,2022,13.95975,-4
04/11/2022,134,311,2022,50.95547,-3
05/11/2022,134,311,2022,67.34888,-2
06/11/2022,134,311,2022,83.74228,-1
07/11/2022,134,311,2022,83.746864,0
08/11/2022,134,311,2022,83.467606,1
09/11/2022,134,311,2022,78.48627,2
10/11/2022,134,311,2022,80.653824,3
11/11/2022,134,311,2022,61.145943,4
12/11/2022,134,311,2022,67.55979,5
13/11/2022,134,311,2022,99.99244,6
14/11/2022,134,311,2022,100,7
15/11/2022,134,311,2022,100,8
16/11/2022,134,311,2022,77.812416,9
17/11/2022,134,311,2022,84.68554,10
18/11/2022,134,311,2022,80.32049,11
19/11/2022,134,311,2022,99.89424,12
20/11/2022,134,311,2022,100,13
21/11/2022,134,311,2022,99.48488,14
22/11/2022,134,311,2022,99.96534,15
23/11/2022,134,311,2022,99.925385,16
24/11/2022,134,311,2022,100,17
25/11/2022,134,311,2022,100,18
26/11/2022,134,311,2022,99.18401,19
27/11/2022,134,311,2022,99.97433,20
28/11/2022,134,311,2022,97.8283,21
29/11/2022,134,311,2022,94.797775,22
30/11/2022,134,311,2022,96.87399,23
01/12/2022,134,311,2022,98.95021,24
02/12/2022,134,311,2022,98.57742,25
03/12/2022,134,311,2022,98.25362,26
04/12/2022,134,311,2022,99.41127,27
05/12/2022,134,311,2022,100,28
06/12/2022,134,311,2022,100,29
07/12/2022,134,311,2022,100,30
08/12/2022,134,311,2022,99.258026,31
09/12/2022,134,311,2022,98.97664,32
10/12/2022,134,311,2022,99.25602,33
11/12/2022,134,311,2022,98.12503,34
12/12/2022,134,311,2022,99.20182,35
13/12/2022,134,311,2022,98.343735,36
14/12/2022,134,311,2022,99.78482,37
15/12/2022,134,311,2022,96.91083,38
16/12/2022,134,311,2022,97.3124,39
17/12/2022,134,311,2022,91.392395,40
18/12/2022,134,311,2022,93.247246,41
19/12/2022,134,311,2022,97.22203,42
20/12/2022,134,311,2022,94.88094,43
21/12/2022,134,311,2022,95.336685,44
22/12/2022,134,311,2022,95.926895,45
25/09/2022,135,313,2022,0,-45
26/09/2022,135,313,2022,0,-44
27/09/2022,135,313,2022,0,-43
28/09/2022,135,313,2022,0,-42
29/09/2022,135,313,2022,1.2396266,-41
30/09/2022,135,313,2022,0,-40
01/10/2022,135,313,2022,1.3679824,-39
02/10/2022,135,313,2022,0,-38
03/10/2022,135,313,2022,0,-37
04/10/2022,135,313,2022,0,-36
05/10/2022,135,313,2022,0,-35
06/10/2022,135,313,2022,1.6482749,-34
07/10/2022,135,313,2022,0,-33
08/10/2022,135,313,2022,0,-32
09/10/2022,135,313,2022,0,-31
10/10/2022,135,313,2022,0,-30
11/10/2022,135,313,2022,0,-29
12/10/2022,135,313,2022,0,-28
13/10/2022,135,313,2022,0,-27
14/10/2022,135,313,2022,0,-26
15/10/2022,135,313,2022,0,-25
16/10/2022,135,313,2022,0,-24
17/10/2022,135,313,2022,0,-23
18/10/2022,135,313,2022,10.628448,-22
19/10/2022,135,313,2022,0,-21
20/10/2022,135,313,2022,0,-20
21/10/2022,135,313,2022,0,-19
22/10/2022,135,313,2022,0,-18
23/10/2022,135,313,2022,0,-17
24/10/2022,135,313,2022,0,-16
25/10/2022,135,313,2022,0,-15
26/10/2022,135,313,2022,0,-14
27/10/2022,135,313,2022,0,-13
28/10/2022,135,313,2022,0,-12
29/10/2022,135,313,2022,0,-11
30/10/2022,135,313,2022,0,-10
31/10/2022,135,313,2022,15.738163,-9
01/11/2022,135,313,2022,33.032116,-8
02/11/2022,135,313,2022,7.398708,-7
03/11/2022,135,313,2022,13.95975,-6
04/11/2022,135,313,2022,50.95547,-5
05/11/2022,135,313,2022,67.34888,-4
06/11/2022,135,313,2022,83.74228,-3
07/11/2022,135,313,2022,83.746864,-2
08/11/2022,135,313,2022,83.467606,-1
09/11/2022,135,313,2022,78.48627,0
10/11/2022,135,313,2022,80.653824,1
11/11/2022,135,313,2022,61.145943,2
12/11/2022,135,313,2022,67.55979,3
13/11/2022,135,313,2022,99.99244,4
14/11/2022,135,313,2022,100,5
15/11/2022,135,313,2022,100,6
16/11/2022,135,313,2022,77.812416,7
17/11/2022,135,313,2022,84.68554,8
18/11/2022,135,313,2022,80.32049,9
19/11/2022,135,313,2022,99.89424,10
20/11/2022,135,313,2022,100,11
21/11/2022,135,313,2022,99.48488,12
22/11/2022,135,313,2022,99.96534,13
23/11/2022,135,313,2022,99.925385,14
24/11/2022,135,313,2022,100,15
25/11/2022,135,313,2022,100,16
26/11/2022,135,313,2022,99.18401,17
27/11/2022,135,313,2022,99.97433,18
28/11/2022,135,313,2022,97.8283,19
29/11/2022,135,313,2022,94.797775,20
30/11/2022,135,313,2022,96.87399,21
01/12/2022,135,313,2022,98.95021,22
02/12/2022,135,313,2022,98.57742,23
03/12/2022,135,313,2022,98.25362,24
04/12/2022,135,313,2022,99.41127,25
05/12/2022,135,313,2022,100,26
06/12/2022,135,313,2022,100,27
07/12/2022,135,313,2022,100,28
08/12/2022,135,313,2022,99.258026,29
09/12/2022,135,313,2022,98.97664,30
10/12/2022,135,313,2022,99.25602,31
11/12/2022,135,313,2022,98.12503,32
12/12/2022,135,313,2022,99.20182,33
13/12/2022,135,313,2022,98.343735,34
14/12/2022,135,313,2022,99.78482,35
15/12/2022,135,313,2022,96.91083,36
16/12/2022,135,313,2022,97.3124,37
17/12/2022,135,313,2022,91.392395,38
18/12/2022,135,313,2022,93.247246,39
19/12/2022,135,313,2022,97.22203,40
20/12/2022,135,313,2022,94.88094,41
21/12/2022,135,313,2022,95.336685,42
22/12/2022,135,313,2022,95.926895,43
23/12/2022,135,313,2022,93.20396,44
24/12/2022,135,313,2022,92.44781,45
25/09/2022,136,313,2022,0,-45
26/09/2022,136,313,2022,0,-44
27/09/2022,136,313,2022,0,-43
28/09/2022,136,313,2022,0,-42
29/09/2022,136,313,2022,0,-41
30/09/2022,136,313,2022,0,-40
01/10/2022,136,313,2022,0,-39
02/10/2022,136,313,2022,8.898791,-38
03/10/2022,136,313,2022,0,-37
04/10/2022,136,313,2022,0,-36
05/10/2022,136,313,2022,0,-35
06/10/2022,136,313,2022,0,-34
07/10/2022,136,313,2022,0,-33
08/10/2022,136,313,2022,0,-32
09/10/2022,136,313,2022,0,-31
10/10/2022,136,313,2022,0,-30
11/10/2022,136,313,2022,0,-29
12/10/2022,136,313,2022,0,-28
13/10/2022,136,313,2022,0,-27
14/10/2022,136,313,2022,0,-26
15/10/2022,136,313,2022,0,-25
16/10/2022,136,313,2022,0,-24
17/10/2022,136,313,2022,29.250349,-23
18/10/2022,136,313,2022,0,-22
19/10/2022,136,313,2022,31.398663,-21
20/10/2022,136,313,2022,0,-20
21/10/2022,136,313,2022,1.2194638,-19
22/10/2022,136,313,2022,0,-18
23/10/2022,136,313,2022,0,-17
24/10/2022,136,313,2022,0,-16
25/10/2022,136,313,2022,0,-15
26/10/2022,136,313,2022,0,-14
27/10/2022,136,313,2022,0.8667144,-13
28/10/2022,136,313,2022,0,-12
29/10/2022,136,313,2022,0,-11
30/10/2022,136,313,2022,3.324594,-10
31/10/2022,136,313,2022,47.625164,-9
01/11/2022,136,313,2022,2.3940787,-8
02/11/2022,136,313,2022,1.2171164,-7
03/11/2022,136,313,2022,9.389065,-6
04/11/2022,136,313,2022,30.907711,-5
